C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_244.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_244.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_244.jpg,-0.9000002,0,0,3.194132
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_314.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_314.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_314.jpg,-1,0,0,3.145957
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_387.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_387.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_387.jpg,-1,0,0,3.102696
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_456.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_456.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_456.jpg,0,0,0,2.988922
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_525.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_525.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_525.jpg,0,0,0,2.970263
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_597.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_597.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_597.jpg,0,0,0,2.94638
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_667.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_667.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_667.jpg,0,0,0,2.92861
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_738.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_738.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_738.jpg,0,0,0,2.905082
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_808.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_808.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_808.jpg,0,0,0,2.887561
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_879.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_879.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_879.jpg,0,0.0375174,0,2.871392
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_30_948.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_30_948.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_30_948.jpg,0,0.2138868,0,2.956454
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_021.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_021.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_021.jpg,0,0.4631601,0,3.293244
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_089.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_089.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_089.jpg,0,0.6335028,0,3.707951
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_160.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_160.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_160.jpg,0,0.8820723,0,4.433758
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_230.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_230.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_230.jpg,0,1,0,5.113239
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_301.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_301.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_301.jpg,0,1,0,6.03811
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_371.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_371.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_371.jpg,0,1,0,6.727062
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_442.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_442.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_442.jpg,0,1,0,7.639413
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_512.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_512.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_512.jpg,0,1,0,8.319021
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_582.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_582.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_582.jpg,0,1,0,9.218977
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_652.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_652.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_652.jpg,0,1,0,9.889315
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_724.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_724.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_724.jpg,0,1,0,10.77693
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_795.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_795.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_795.jpg,0,1,0,11.53712
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_866.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_866.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_866.jpg,0,1,0,12.35184
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_31_937.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_31_937.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_31_937.jpg,0,1,0,13.07708
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_008.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_008.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_008.jpg,0,1,0,13.78997
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_079.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_079.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_079.jpg,-0.15,1,0,14.62471
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_148.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_148.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_148.jpg,-0.3,0.9258844,0,15.27587
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_221.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_221.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_221.jpg,-0.5000001,0.6782173,0,15.84378
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_293.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_293.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_293.jpg,-0.6500001,0.4998025,0,15.99888
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_363.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_363.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_363.jpg,-0.8500001,0.2504878,0,16.02076
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_435.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_435.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_435.jpg,-1,0.0719002,0,16.1012
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_504.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_504.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_504.jpg,-1,0,0,15.84062
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_576.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_576.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_576.jpg,-1,0,0,15.64114
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_654.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_654.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_654.jpg,-1,0,0,15.31385
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_723.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_723.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_723.jpg,0,0,0,15.0249
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_789.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_789.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_789.jpg,0,0,0,15.10461
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_857.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_857.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_857.jpg,0,0,0,14.91824
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_930.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_930.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_930.jpg,0,0,0,14.56455
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_32_999.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_32_999.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_32_999.jpg,0,0,0,14.44771
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_066.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_066.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_066.jpg,0,0,0,14.62765
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_134.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_134.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_134.jpg,0,0,0,14.318
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_211.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_211.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_211.jpg,0,0,0,14.2066
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_291.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_291.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_291.jpg,0,0,0,14.09567
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_368.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_368.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_368.jpg,0,0,0,13.97207
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_439.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_439.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_439.jpg,0,0,0,13.86377
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_506.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_506.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_506.jpg,0,0.104058,0,14.02002
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_573.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_573.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_573.jpg,0,0.271419,0,13.79265
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_642.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_642.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_642.jpg,0,0.1692774,0,13.96274
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_709.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_709.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_709.jpg,0,0.0005934015,0,14.17161
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_787.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_787.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_787.jpg,0,0,0,14.06616
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_854.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_854.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_854.jpg,0,0,0,13.77684
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_923.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_923.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_923.jpg,0,0,0,13.65171
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_33_989.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_33_989.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_33_989.jpg,0,0,0,13.80518
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_059.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_059.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_059.jpg,0,0,0,13.6601
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_125.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_125.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_125.jpg,0,0,0,13.29896
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_193.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_193.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_193.jpg,0,0,0,13.50447
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_261.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_261.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_261.jpg,0,0,0,13.38326
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_329.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_329.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_329.jpg,0,0,0,13.01941
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_406.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_406.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_406.jpg,0,0,0,12.92316
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_474.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_474.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_474.jpg,0,0,0,13.1516
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_550.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_550.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_550.jpg,0,0,0,12.96166
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_618.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_618.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_618.jpg,0,0,0,12.85588
C:\Users\CTTC\Desktop\images\IMG\center_2019_12_30_10_09_34_694.jpg,C:\Users\CTTC\Desktop\images\IMG\left_2019_12_30_10_09_34_694.jpg,C:\Users\CTTC\Desktop\images\IMG\right_2019_12_30_10_09_34_694.jpg,0,0,0,12.52612
